username,rating,comment,date,developer_response
Cleo RobloxGirl,5,Uygulama çok guzel lakin test sayısını dve kanka özlediğini biraz daha gelistirebilirsiniz emeğinize sağlık,2025-02-17 22:18:07,"İlginiz için teşekkür ederiz. Kanka ile ilgili geliştirme çalışmalarımız devam etmektedir. ""YKS Hazırlık"" modülündeki ""Kitap ve Denemelerim"" sayfasının altında denemelere, testlere, kitaplara ulaşabilirsiniz. Burada birçok kaynak mevcuttur. Buradaki kaynaklardan da yararlanabilirsiniz."
ZEYNEP SELİMOĞLU,3,Uygulama güzel ancak eğitim videoları bulunmalı sadece test var veya online dershane gibide olabilir,2025-01-04 16:00:25,"İlginiz ve öneriniz için teşekkür ederiz. Rehberlik modülümüzün altında eğitim ile ilgili birçok video mevcuttur. İçeriklerimiz de sadece testler değil, konu anlatımı, kitaplar, adaptif testler, planlamalar, hedef belirleme ve daha birçok içeriklerimiz mevcuttur. Sizlerden gelen geri bildirimlerle de içeriklerimizi geliştirmeye devam ediyoruz."
Esma Tekin,5,Mebide daha iyi çalışabilir yoruz üniversitesi sine hazirlik bu uygulama sayesinde daha iyi öğreniyoruz konuları,2025-02-27 21:55:10,İlginiz ve yorumunuz için teşekkür ederiz.
Emre Tekten,2,Boş iceriklerin kaldırılması lazım bide denemelerde sorular bı turlu tam gorukmuyor optik işaretleme yavaş oluyo sorunun doğruluğuda bazen yanlış çıkıyor değişik uygulama yani,2025-01-24 15:41:45,İlginiz için teşekkür ederiz. Sizlerden gelen geri bildirimlerle uygulamamızı geliştirmeye devam ediyoruz. Belirttiğiniz deneme ile ilgili sorunları mebi@meb.gov.tr mail adresine ekran görüntüsü ve açıklama ile gönderebilirseniz inceleyebiliriz.
Ozgur Ceylan,1,Ya bikerede şaşırtın ya bir kerede bu olmuş diyelim konu çalışıyorum soru çözüyorum yanlışlarıma bakmak için video çözümüne bakıyorum yok yarım yamalak bı kerede tam yapın şu işi devlette okuyan insanlarız herkes biliyor ne halt olduğunu elimizden gelene yöneliyoruz oda berbat...,2025-01-15 21:45:36,Sorununuzu güzel bir şekilde detaylandırabilirseniz düzeltilmesi yoluna gidebiliriz.
Tahsin İPEK,5,Çok güzel bir uygulama. Faydalı Emeği geçenlere teşekkürler,2025-03-10 09:07:35,İlginiz ve yorumunuz için biz teşekkür ederiz.
Slytherin prensesi,3,Uygulama gayet güzel yks öğrencilerine yönelik her şey var denemeler ders videoları vb. Ama uygulama sürekli hata veriyo kapatıp tekrar girmem gerekiyo bu sorun giderilirse cok iyi olur onun dısında güzel,2024-10-23 20:33:12,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Lee,4,Uygulam yeni çıktığı için eksikleri olması normal ve geliştirilebilir daha iyi özellikler ve daha kolay kullanım gelebilir eğitim bakanlığını bu uygulama konusunda tebrik ederim gerçekten çok iyi bir fikir ve iyi bir uygulama olduğu sürece çok kullanışlı daha iyi olması için güncellemeler bekliyorum harika!,2024-10-29 19:35:07,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz.

"
Seçkin,5,Güzel bir uygulama başarılı olmuş ama hocaların anlatış şekli çok cansız olmuş videolar daha çok animasyonlarla anlatım olabilir birde topluluk kısmı olsa çözemdiğimiz soruları birbirimize sorsak çok daha iyi olabilir,2024-11-05 10:38:26,
Melike Esra,1,Uygulama çok yavaş ve videolar açılmıyor çok fazla kasıyor bu ne video açılmasa uygulama boşuna yüklü hemen silerim keşke şu uygulama hızlı çalışsa da rahatlasak temel destek matematik bende görünmüyor uygulamadaki sorunlar sadece bunlar değil hemen her hata düzeltilmeli ...,2024-12-26 16:43:23,"Uygulamanın yavaş olmasının farklı sebepleri (telefon, internet bağlantısı vb.) olabilir. İmkanınız varsa farklı bir cihazla uygulamayı deneyebilirsiniz. Temel destek matematik dersini 10. ve sonrasındaki sınıf öğrencileri görebilir. Yakında bir güncellememiz olacaktır. Yine sorunlar devam ederse ekran görüntüleri ile bize mail gönderebilirsiniz."
ZEKİ KAYA,5,Tüm derslerin tüm üniteleri ile ilgili olarak testler ve video konu anlatımı mevcut. Yapay zeka da uygulamaya ayrı bir tatlılık eklemiş. Ayrıca hedefimi belirtiyorum-yani üniversite ve bölümü- uygulama bana hedefimle ilgili geri dönüt verebiliyor.,2024-12-21 14:23:16,İlginiz ve yorumunuz için teşekkür ederiz.
Yelena,5,"Gayet başarılı ve faydalı bir uygulama. MEB tarafından halihazırda dağıtılmış kitaplardaki soruların yer almasını bir problem olarak görmüyorum çünkü kitapları her yere götüremeyiz fakat telefonumuza yüklediğimiz bu uygulama sayesinde gerçek anlamda her yerde soru çözebiliriz. Doping hafızanın müfredata en uygun ve ücretsiz hali olarak yorumluyorum. Ayrıca biz öğrenciler için video kalitesinin değil, sorunun çözümünün bir önem arz etmesi gerekiyor. Aksini düşünen parasını harcayabilir.",2024-11-28 23:17:40,İlginiz ve yorumunuz için teşekkür ederiz.
Tuğçe Demir,5,Öğrencilerim için ücretsiz önerebileceğim üniversite sınavına yönelik güzel bir çalışma .Geri dönüşlerin verildiği çok güzel bir sistem .Emeği geçen ve buna destek veren herkesin eline sağlık .Milli Eğitim Bakanlığı son zamanlarda dijital dönüşümü çok güzel kullanmakta tebrik ederim çalışmalarının Devamını Dilerim.,2024-10-25 16:35:18,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Nurşin Güney,5,MEB'in şu ana kadarki yaptığı en iyi uygulama henüz yeni olduğu için tam olarak geliştirilmemis ama ilerde com daha iyi bir hal alacağı belli . Bir 9. Sınıf olarak değiştirilmiş bu müfredata karşı önyargılarım vardı ancak MEB böyle uygulamalar çıkartarak bize çok yardımcı oluyor. Teşekkürler.,2024-10-26 18:18:32,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Lütfen geliştirilmesini düşündüğünüz alanları bize yazınız."
Ruken Turğut,4,"Yapayzeka robotu Kanka çalışmamakta. Ve sunucudan yanıt alınamadı, tekrar deneyin, demekte. Seçtiğim şık testi bitirdikten sonra değişti, ben doğru işaretlemiştim. Benim seçtiğim şık doğruydu ama uygulama kendisi değiştirip benim yanlış işaretlediğimi söyledi. Soruları çözerken kalem çalışmıyor ve 11.sınıf içerikleri az. Sadece üniversite sınavı için değil ara sınıflar içinde içerik olmalı. Ayt ve Tyt içinde bulamıyorum.",2024-10-25 18:51:39,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Kanka şu an için geri dönütlerini sistem içerisindeki içerikler üzerinden veriyor ayrıca sonuçlarınıza göre yönlendirmeler yapıyor. Açık uçlu sorularınıza da yanıt verecek şekilde geliştirme çalışmalarımız devam ediyor."
Afra Eren,3,Bence güzel bir uygulama ders çalışırken ihtiyacımı karşılıyor.Ve öğretiyor.Ama iki eksiği var.Birincisi ders videoları sürekli dönüyor ve anlamakta zorluk yaşıyorum.İkincisi ise KANKA çalışmıyor.Lütfen düzeltilsin.,2024-10-27 15:56:15,İlginiz için teşekkür ederiz. Sizlerin geri bildirimleriyle geliştirmelerimiz devam edecektir.
Dragon Dragon,5,"Son zamanlarda Milli Eğitim'in çıkardığı açık ara en iyi platformlardan olabilir. Eba'nın doping hafıza vb. uygulamalarla birleşmiş ve geliştirilmiş hali adeta. Öğrenciler için üniversite hedefi belirlemeden tut haftalık program hazırlamaya, her şey var.Yapay zeka botu ile destek hizmeti, YKS için konu anlatım videoları konu özetleri test kitapları ve denemeler bulunuyor derece hedefleyen bir lise öğrencisinin ihtiyacı olan her şeyin olduğunu düşünüyorum bu platformda.",2024-10-18 22:54:17,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Mirza GÖKÇE,2,Güzel bir uygulama. Lakin bazı sorunlar var. Deneme sınavlarını durdurup daha sonra tekrar kaldığımız yerden devam edebilmeliyiz. Aynı zamanda çözdüğüm denemenin sonucunu raporlar kısmında göremiyorum. Bu gibi sorunlar düzeltildiğinde daha verimli bir uygulama haline gelecektir.,2024-12-16 12:37:57,İlginiz için teşekkür ederiz. Normal sınavlarda ara verme gibi bir durum olmadığı gibi bizim denemelerde de ara verme bulunmamaktadır. Normalde yaptığınız denemelerin sonuçları sınav sonrası görünmesi gerekiyor. Eğer bir sorun olduğunu düşünüyorsanız mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
Esma Bekdemir,5,Çok faydalı bir uygulama herkese tavsiye ederim. Youtube kanallarında saatlerce anlatılan konular burada daha kısa ve daha güzel anlatılıtor. Çoookkk teşekkür ederim.,2024-11-04 21:50:57,
wiv1an,5,Böyle yararlı bir uygulama yaptığınız için Tebrikler! 9. sınıf öğrencisiyim ve cok işime yarıyor. Bunun yapımında emeği geçen tüm çalışan arkadaşlara kolaylik diliyorum. Allah isinizi rast getirsin :),2024-10-24 16:06:47,İlginiz ve yorumunuz için teşekkür ederiz.
Mustafa,3,"Öncelikle konu anlatımı yetersiz ancak konu bittikten sonra video aralarında o konu ile ilgili soru sormaları bir artı bilgi tazeyken sorulan soru daha kalıcı oluyor isterseniz konu anlatımı videosu izlersiniz isterseniz de PDF üzerinden konu çalışabilirsiniz ama bu PDF ler bana çok yetersiz geliyor diyorum ki ""acaba bu yıl YKS kolay mı olacak yoksa bu uygulamanın çok mu eksiği var"" bana göre çok üstü kapalı anlatılıyor YouTube da daha detaylı anlatım var test ve deneme çözmeye yarayabilir...",2024-12-03 00:30:27,İlginiz için teşekkür ederiz. Sizlerden gelen geri bildirimlerle uygulamamızı geliştirmeye devam ediyoruz. Eğitiminize katkı sağlayacak platformlardan yararlanabilirsiniz.
dandini bir,5,Uygulama gayet kaliteli. İçeriklere erişim çok kolay fakat Kanka'nın biraz geliştirilmesi lazım. Sorulara saçma cevaplar veriyor ve istediğimizi çoğu zaman yapamıyor. Gelişmiş bir yapay zeka entegre edilse hoş olur. Onun dışında söylenecek söz yok,2024-11-03 18:37:11,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz."
Samet Pancar,5,"Çok iyi ama bazı yerlerde eksikler var din video yok, denemeler yok , geliştirilirse iyi olur aynı diğer platformlar benziyor ,başarılı bir uygulama yks için iyi bir uygulama tavsiye ederim",2024-10-21 15:39:00,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. 3 adım denemeleri YKS Hazırlık modülü içerisinde yer alıyor. Türkiye geneli yeni denemeler her ay yapılacak:)"
Efe Bey,5,Uygulamayı beğenmeyenleri anlamıyorum. Ben daha önce buna benzer uygulama olan dopin** kullandım. Bu iki uygulama neredeyse aynı ama mebi daha iyi çünkü direk mebin olduğu için çok daha fazla net yapmamızı sağlar. Böyle bir uygulama yapıldığı için çok teşekkürler.,2024-11-18 12:47:44,İlginiz ve yorumunuz için biz teşekkür ederiz.
Aurora,5,Uygulama bence çok güzel düşünülmüş. Ben şu anlık kısa kullanımda biraz incelediğimde Kanka'yı çalıştırmayı beceremedim. Anladığım kadarıyla konu adı yazdığımız zaman o konuyla ilgili içerikler sunuyor ancak öyle de beceremedim. Bence yapay zeka desteğiyle çok daha kullanışlı olabilir. Yani dersler hakkında vs. tavsiye isteyebileceğimiz bir hâle gelebilir. Onun dışında uygulamada yapılacak denemeler hariç kendi çözdüğümüz denemeleri de ekleyebilir ve istatistiklerine bakabilirsek güzel olabilir.,2024-10-27 12:55:24,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz. Çok yakında güncellemeler ile bahsettiğiniz geliştirmeler yapılacak.
"
Münzevî,5,"Uygulama çok güzel olmuş özellikle de kısa ders notları çok işe yarıyor bir de pdf leri indirme özelliği gelirse harika olur, emeklerinize sağlık.🤍",2024-12-28 21:46:14,İlginiz için teşekkür ederiz. Konu özetleri dosyaları şu an için indirilememektedir. Konu özetlerini kitap haline getirip yayınlayacağız.
Asiye Nur,5,"01/11/2024 Yorum Güncellemesi: Öncelikle uygulamanız gerçekten çok güzel olmuş yeni keşfettim, tebrik eder başarılarınızın devamını dilerim. Ama eksiklikleri var mesela:Matematik hazır bulunuşluluk testini çözdüm ve doğru çözdüklerim yanlış gözüküyordu. Çözümünü izledim orada benim cevabımın doğru olduğu ortaya çıktı.Ek olarak matematik ve diğer derslerin testlerinin doğru çözüm videolarında açıklamalar yetersiz kalmış ""Cevap bu'dur."" deyip kaydı bitiriyorlar ben çözümü anlamıyorum.",2024-11-01 20:35:12,İlginiz için teşekkür ederiz. Sizlerin geri bildirimleriyle geliştirmelerimiz devam edecektir. Hangi dersin hangi konusu ile ilgili yanlış cevap aldığınızı ayrıntılı olarak belirtebilirseniz ya da mebi@meb.gov.tr mail adresine iletebilirseniz düzeltebiliriz.
ömer erzengin,3,Uygulama çok güzel fakat yks modülü ön kısımda yok ve ayrıca deneme tarama yazılı modülünde denemeler yok hani şu türkiye genler veya bireysel denemeler ayrıca 9. Sınıfa ait test kitaplarıda eklenebilir tyt olduğu için 9. 10 konuları beraber lütfen bu sorunları düzeltin daha iyi bir uygulama olur,2024-11-25 18:20:00,İlginiz için teşekkür ederiz. 9. sınıf öğrencilerimize yeni müfredatımıza göre ders içerikleri sunuyoruz. Bildiğiniz gibi yeni müfredatımız bu yıl sadece 9. sınıflar için uygulanmaktadır. YKS modülü ise şu an mevcut YKS müfredatına göre eğitim gören öğrencilerimiz için olduğundan 9. sınıf öğrencilerimize açık değildir.
Tunahan Yorulmaz,5,Uygulamadaki basit hataları ve sıkıntıları söylüyorum umarım geliştirici bunları düzeltir 1-Ders videoları kaç dakika gözükmüyor 2-Video izlerken ekrana dokunulduğu zaman video duruyor 3-Videoyu 10 saniye geri almak için videoyu durdurup -10 butonuna basmanız gerekiyor YouTubedaki gibi çift tıklama ile olmalı 4-Uygulamada yön kildi işe yaramıyor telefonu çok hafif yan çevirseniz bile uygulama yan dönüyor,2024-10-22 16:25:49,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. İlettiğiniz konuları çalışıyoruz."
Muhammed MAHMUD,5,Milli eğitim sistemi nin bunun gibi öğrenciye fayda ve zaman kazandıracak ayrıca pratik olarak YKS sürecini hiç bir masraf ödemeden kendi kendini yönetecek. Bence bu uygulama çalışkan öğrenciler için artık sıkıntılı çünkü daha fazla rekabet ortamı olacak ve sınavlar gittikçe eleyici ve zor olacak.,2024-10-25 22:04:40,"İlginiz için teşekkür ederiz. MEBİ ile her yerde, her zaman öğrenmesi için tüm öğrencilerimize eşit fırsatlar sunuyoruz. Ayrıca en nitelikli içerikleri sağlamayı hedefliyoruz."
Mehmet Fatih Bütün,4,"Uygulamayı yükledim. Öğretmen girişi yapmama rağmen hata mesajı verip dışarıya atıyor. Android 14 sürümü telefon samsung a52s sürekli aynı sorun. Zaten girene kadar atla karayı seçiyoruz girince de hata mesajı alıp dışarı atılıyoruz. Sorun düzeltilirse girip yorum yapabilirim. Edit: Hızlı dönüş için teşekkür ederim. Uygulamada teknik eksiklikler yorumlarda belirtilmiş ben sadece Dkab dersi ile ilgili materyallerin de olmasını bekliyor, teşekkür ediyorum.",2024-10-26 13:57:42,İlginiz için teşekkür ederiz. Hata ile ilgili uygulamamız güncellenmiştir. Tekrar yükleyebilirsiniz.
tethyss,5,"uygulama çok güzel ancak hocaların dümdüz kağıdı okuması çok saçma sonuçta onu biz de yapabiliyoruz. bir de notlar pdf olarak indirilse harika olur, ekran görüntüsü kaliteyi bozuyor çünkü.",2024-12-01 12:24:39,Uygulamamızla ilgilendiğiniz için teşekkür ederiz. PDF dosyalarının şu an için indirme özelliği bulunmamaktadır. Uygulama üzerinden ya da internet sitemizden konu özetlerine bakabilirsiniz.
BH,5,Bir çok kişi uygulamada ara sınıflara yönelik içerik bulunmamasından şikayet etmiş ama eğitim müfredatı değişiyor 12ler mevcut müfredattan sınava girecek 9lar zaten yeni müfredatı işlemeye başladı bu yüzden bu sekilde yapmışlar yorumuma gelecek olursak bir kaç teknik sıkıntı dışında gercekten guzel ve anlaşılır ben 12. Sınıf öğrencisi olarak gayet beğendim uygulamanin denemeleri var özellikle onları merak ediyorum geliştirilebilir ama genel olarak gayet güzel olmuş,2024-11-09 06:42:40,İlginiz ve yorumunuz için teşekkür ederiz.
Buse N,2,Güzel ama geliştirilmeli. Deneme sınavına girdim cevaplarım kaydedilmedi. Program oluşturdum silemiyorum. Berbat demek istemiyorum. Geliştirilse piyasadaki çoğu uygulamadan daha iyi olacak.,2024-11-10 19:50:02,İlginiz için teşekkür ederiz. Program oluşturmayı tekrar denediğiniz de silme işlemi gerçekleştirilecektir. Sizlerin geri bildirimleriyle geliştirmelerimiz devam edecektir. Aynı sorunlar devam ederse mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
